Time,Force,Position,Sensor
7.731775999999996,0.039425758953395486,0.0,f
7.736123999999997,0.037143666399507634,0.0,f
7.740479999999998,0.03398218820536153,0.0,f
7.744839999999996,0.030820710011215422,0.0,f
7.749192000000001,0.027659231817069318,0.0,f
7.753543999999998,0.024517341592415746,0.0,f
7.757895999999995,0.0197342079042009,0.0,f
7.762259999999998,0.01493148624649351,0.0,f
7.766611999999995,0.010968974290059299,0.0,f
7.770967999999996,0.006185840601844448,0.0,f
7.775328000000002,0.0022625045843953145,0.0,f
7.779691999999997,0.0,0.0,f
7.7840440000000015,0.0,0.0,f
7.788404,0.0,0.0,f
7.792767999999995,0.0,0.0,f
7.79712,0.0,0.0,f
7.801471999999997,0.0021841527064251636,0.0,f
7.805835999999999,0.003528095711577149,0.0,f
7.8101799999999955,0.006552458119275491,0.0,f
7.814532,0.008736610825700654,0.0,f
7.818888000000001,0.013402216696960277,0.0,f
7.823243999999995,0.018067822568219902,0.0,f
7.827604000000001,0.02443343581151842,0.0,f
7.831959999999995,0.031658846725582654,0.0,f
7.836311999999999,0.03886466967015435,0.0,f
7.840671999999998,0.04609008058421859,0.0,f
7.845023999999995,0.05583612060210236,0.0,f
7.849375999999999,0.06476153888820549,0.0,f
7.853735999999998,0.07286633544252799,0.0,f
7.858091999999999,0.08177216575913858,0.0,f
7.862439999999999,0.08987696231346107,0.0,f
7.866796000000001,0.09800134683727608,0.0,f
7.871151999999995,0.1044648999280373,0.0,f
7.875503999999999,0.1126284603908374,0.0,f
7.879855999999997,0.1199909870913494,0.0,f
7.884211999999998,0.12317205325498806,0.0,f
7.888567999999999,0.12332875701092835,0.0,f
7.892924000000001,0.12266483903508803,0.0,f
7.897264,0.12112153541898943,0.0,f
7.901615999999997,0.12041844150416402,0.0,f
7.9059759999999955,0.11637409675373844,0.0,f
7.910331999999997,0.11232975200331284,0.0,f
7.914671999999996,0.10596413876001434,0.0,f
7.919027999999997,0.09873872784595009,0.0,f
7.923383999999999,0.09215416602221244,0.0,f
7.92774,0.08723043563152857,0.0,f
7.932096000000001,0.07812524470397138,0.0,f
7.936451999999996,0.07232212867302927,0.0,f
7.940815999999998,0.06900046580692162,0.0,f
7.945167999999995,0.06739839828234542,0.0,f
7.94952,0.0649365330870035,0.0,f
7.953883999999995,0.0599344508183495,0.0,f
7.958235999999999,0.058254031415803126,0.0,f
7.962584,0.0523921514763834,0.0,f
7.966923999999999,0.04899213673230562,0.0,f
7.97128,0.05311483336070136,0.0,f
7.9756399999999985,0.05891794939164346,0.0,f
7.979991999999996,0.06638189685563937,0.0,f
7.984344,0.07306439852683973,0.0,f
7.9887039999999985,0.08056752192982072,0.0,f
7.99306,0.08646857780822552,0.0,f
7.997408,0.0923696336866303,0.0,f
8.001771999999995,0.09721153128332277,0.0,f
8.006132000000001,0.10203384091052269,0.0,f
8.010487999999995,0.10535550377663033,0.0,f
8.014835999999995,0.10367508437408397,0.0,f
8.019179999999999,0.10303423528375741,0.0,f
8.023539999999997,0.09991193302859637,0.0,f
8.027895999999998,0.09512879934038151,0.0,f
8.032243999999999,0.08782503654834714,0.0,f
8.036603999999997,0.08218210518936657,0.0,f
8.040959999999998,0.07905980293420554,0.0,f
8.045311999999996,0.0742766692459907,0.0,f
8.049664,0.07197498872261031,0.0,f
8.054027999999995,0.0680124767661761,0.0,f
8.058388,0.06070871397414172,0.0,f
8.062739999999998,0.05256474148083416,0.0,f
8.067087999999998,0.04442076898752659,0.0,f
8.071452,0.036257208524726484,0.0,f
8.075811999999999,0.02727302633014574,0.0,f
8.080168,0.020750709330906916,0.0,f
8.084511999999997,0.02101872194308462,0.0,f
8.088871999999995,0.036719770716248254,0.0,f
8.093227999999996,0.06785385565039781,0.011736222247463858,f
8.09758,0.11381582267817061,0.02224644456151703,f
8.101935999999995,0.17841496091608172,0.032262040510525586,f
8.106291999999996,0.2649890402837102,0.04118059692872968,f
8.110652000000002,0.3654332642267334,0.049951411501889566,f
8.115003999999999,0.48207238215404563,0.05858424477903469,f
8.119355999999996,0.6166455773766708,0.06697326722890116,f
8.123716000000002,0.767492018461555,0.07525018348746675,f
8.128071999999996,0.9337323197684404,0.08349674240158485,f
8.132424,1.1188056719803892,0.091539904733808,f
8.136780000000002,1.3217935135181584,0.09948211520249685,f
8.141143999999997,1.5427154323512404,0.10733187346302145,f
8.145496000000001,1.779129151253786,0.11515131179960217,f
8.149851999999996,2.0368965501652148,0.12278422871917102,f
8.154207999999997,2.313477412012215,0.1303291013136291,f
8.158572,2.607230493331225,0.13782528225263813,f
8.162923999999997,2.9350971039341567,0.1448842079604366,f
8.167283999999995,3.2637255723603915,0.1519473168578029,f
8.171679999999995,3.592694663157832,0.1589753046528148,f
8.17604,3.913069923221428,0.16587625424239474,f
8.180428,4.21988844622151,0.16096436030103808,f
8.184812,4.518639940677137,0.15717157907362403,f
8.189211999999998,4.8065316188985046,0.15373609059914015,f
8.193596,5.069904658000821,0.15140715510772776,f
8.197992,5.321244675686228,0.14915782002991507,f
8.202388,5.55515990328313,0.1469629722082089,f
8.206772,5.771474049066091,0.14492900309624634,f
8.21116,5.96942525521181,0.1429416747110078,f
8.215544000000001,6.149932083299529,0.14090860008816114,f
8.219932,6.306135739932615,0.13907253354479598,f
8.224311999999998,6.4423743894038825,0.13725912943059354,f
8.228712000000002,6.5570263762192615,0.13546647273092813,f
8.233108000000001,6.653374187305875,0.13361697630459898,f
8.237491999999996,6.721492010004387,0.1318983476290221,f
8.241880000000002,6.763060263717341,0.1302292320302921,f
8.246263999999996,6.78054081364008,0.12855938261775887,f
8.250659999999996,6.759473803125529,0.12724275613713124,f
8.255043999999998,6.732351105963537,0.1258554773020214,f
8.259431999999997,6.6920025942325,0.12443755524310467,f
8.263824,6.641221055622225,0.12306934095110789,f
8.268211999999998,6.581628145626779,0.1217270138434862,f
8.272596,6.508339309794467,0.12045950487062694,f
8.276975999999998,6.423620533625703,0.11927995997935686,f
8.281376000000002,6.336694535865001,0.11803355187909192,f
8.285756,6.242559234243704,0.11679554387951771,f
8.290140000000001,6.144203296146549,0.11560551553526922,f
8.294523999999996,6.039243208256163,0.1144706089467815,f
8.298907999999997,5.9308831056217,0.1133765209842315,f
8.3033,5.821526089530024,0.11231145156445675,f
8.307679999999998,5.721215500457426,0.11111078262936111,f
8.312064,5.619009024317864,0.10997614195436645,f
8.316455999999995,5.518130384129986,0.10888987215600003,f
8.320811999999997,5.417700194253529,0.10788144525811791,f
8.325167999999998,5.323364866963496,0.10692310169241437,f
8.329524,5.23768420730269,0.10595818687443656,f
8.333883999999998,5.159778829630858,0.10501956292497404,f
8.338231999999998,5.082966232276794,0.10422195414723041,f
8.342583999999995,5.0139289169117,0.10345696626272423,f
8.346947999999998,4.950947288194046,0.10277221455648289,f
8.351299999999995,4.894841967855612,0.10216168237915205,f
8.355652,4.848074821091739,0.10160441148512281,f
8.360008,4.811486057603701,0.10108873126472893,f
