Time,Force,Position,Sensor
5.554364000000001,1.4855713784829327,0.05349345240348645,f
5.558719999999999,1.3952442240785847,0.05098216685879523,f
5.563068,1.3057181034365248,0.048467442163125436,f
5.567424000000001,1.215371361062684,0.04593468841126346,f
5.571783999999999,1.1283854574939358,0.043364826775139954,f
5.576136,1.0406181081323924,0.040772861676486916,f
5.580484,0.9586342868322988,0.038171102544229604,f
5.584847999999999,0.8791319186970392,0.03553969703324047,f
5.5892040000000005,0.8004109963545751,0.03291986810610037,f
5.593560000000002,0.72331172950618,0.030312541680173624,f
5.59792,0.6512145449264387,0.027627130513038077,f
5.602283999999999,0.5786896429917449,0.024952834180859994,f
5.6066400000000005,0.5094276400146812,0.022290699912475925,f
5.610996000000002,0.44508936742830124,0.01961094609326077,f
5.615347999999999,0.38483461553133186,0.016941501293998976,f
5.619712000000002,0.332825256891154,0.014171589623019362,f
5.624063999999999,0.2857396286416601,0.011366332170350485,f
5.62842,0.24023647994724975,0.008655771909040096,f
5.632779999999999,0.1996766496130158,0.005870980813934749,f
5.637144000000001,0.1640405496694657,0.0030374318409380438,f
5.641496000000002,0.1350085995191458,0.0,f
5.645856,0.10675809516162145,0.0,f
5.650219999999999,0.08263028743249286,0.0,f
5.654572,0.06344579806354067,0.0,f
5.658924000000001,0.04668399795094532,0.0,f
5.663283999999999,0.03482634025954128,0.0,f
5.6676400000000005,0.022929506629152163,0.0,f
5.671992000000001,0.014315159925885612,0.0,f
5.676343999999999,0.008182266387453518,0.0,f
5.680695999999999,0.003690616312582708,0.0,f
5.685056000000001,0.0,0.0,f
5.689408000000002,0.0019101840756677244,0.0,f
5.693764,0.008626570725064064,0.0,f
5.698116000000001,0.015166665649027564,0.0,f
5.702468000000001,0.02325006418908966,0.0,f
5.706823999999999,0.0344984218393191,0.0,f
5.711184000000001,0.04643028543488141,0.0,f
5.715539999999999,0.06070648640883044,0.0,f
5.719892,0.08064868762727379,0.0,f
5.7242440000000006,0.10625688909021146,0.0,f
5.728600000000002,0.13420942793153584,0.0,f
5.732951999999999,0.16534651385252008,0.008346862684530689,f
5.737292000000002,0.19802690338960294,0.01666428370321134,f
5.741643999999999,0.23393101594533072,0.024589731834444045,f
5.746008000000002,0.2713784321171571,0.03250685377026749,f
5.750359999999999,0.3087083204720283,0.040703761380512835,f
5.7547000000000015,0.3501609054552952,0.048287904766621315,f
5.759051999999999,0.39005059885297094,0.055910134764895515,f
5.763412000000001,0.43005782006760196,0.06327216898681329,f
5.7677640000000014,0.47014339316020304,0.07046158699560702,f
5.772108000000001,0.5061846215023786,0.07804891575075075,f
5.776460000000002,0.5403940176468567,0.08544418601474794,f
5.780824000000001,0.566573488198961,0.09317690545926642,f
5.785179999999999,0.5930467782934535,0.10059391369872697,f
5.789540000000001,0.6196963601133789,0.10757601818670215,f
5.793896000000002,0.643298510640092,0.11426158532212194,f
5.798256,0.6679759265019889,0.12047511559474129,f
5.802612000000002,0.686245072265581,0.12706048777215012,f
5.806952000000001,0.6973049141685801,0.13358920724593276,f
5.811307999999999,0.7002956545402205,0.13358920724593282,f
5.815672000000001,0.6968781248135562,0.13358920724593282,f
5.820024000000002,0.6895729540924065,0.12524234456140212,f
5.824364000000001,0.6775203447060058,0.11692492354272147,f
5.828723999999999,0.6614625665081644,0.10899947541148876,f
5.833084000000001,0.6431388028099067,0.10108235347566531,f
5.8374320000000015,0.6241707091053013,0.09288544586541997,f
5.841783999999999,0.6020180683210357,0.08530130247931149,f
5.84614,0.5798458395672778,0.0776790724810373,f
5.850499999999999,0.5575952589355497,0.07031703825911952,f
5.854847999999999,0.5378065434991635,0.06312762025032577,f
5.8592,0.5237425922157494,0.055540291495182054,f
5.863560000000001,0.5096002890543649,0.048145021231184845,f
5.867915999999999,0.498701296881118,0.040412301786666376,f
5.872264,0.4876651889214233,0.032995293547205824,f
5.876603999999999,0.47410845185790906,0.026013189059230637,f
5.880968000000001,0.4587929435138784,0.019327621923810854,f
5.885323999999999,0.4408588662185654,0.013114091651191491,f
5.889671999999999,0.4302907965397857,0.006528719473782664,f
5.894012000000002,0.41952684716608063,0.0,f
5.898376000000001,0.4111659990792399,0.0,f
5.902731999999999,0.40602887401104404,0.0,f
5.907083999999999,0.4015360789491961,0.0,f
5.911448000000002,0.4034515539856528,0.0,f
5.915808,0.40610929887592007,0.0,f
5.9201640000000015,0.41107220520558907,0.0,f
5.924515999999999,0.4200598683161911,0.0,f
5.928876000000001,0.4296918614331408,0.005692798162144886,f
5.93324,0.4433094353920386,0.011291885967264544,f
5.937588,0.4576496912352544,0.016968454911828287,f
5.941936,0.4685703443648997,0.02289338338272774,f
5.946295999999999,0.48017450343987794,0.028815606777187443,f
5.950652,0.4933611420699399,0.03472009851448571,f
5.955,0.5089508819868662,0.04048766797788979,f
5.959348,0.5269633111601494,0.046177314871743994,f
5.963711999999999,0.5464994559800385,0.05200972183928956,f
5.968072000000001,0.5708809793126414,0.05774279150297029,f
5.972424000000002,0.5993264353651623,0.0633900334421962,f
5.97678,0.6227110452405514,0.06937797445577973,f
5.981140000000002,0.6494173179820485,0.07535041816179416,f
5.985504000000001,0.6768070966688785,0.08151209985671405,f
5.989856000000001,0.7099412274781729,0.08735667783803615,f
5.994211999999999,0.7455176355133166,0.09317210142684991,f
5.998572000000001,0.7794919760238841,0.09894941182353165,f
6.002927999999999,0.8142477623272473,0.10479745129420141,f
6.00728,0.8490035486306104,0.11063688947690727,f
6.0116320000000005,0.8804572600373585,0.11653414870621102,f
6.015980000000001,0.9111099376818181,0.11674798428869936,f
6.020335999999999,0.9409811695334824,0.11699015232821353,f
6.024687999999999,0.9700513676228588,0.11721042682844826,f
6.029044000000001,1.0041040600113964,0.11696452358270766,f
6.0333960000000015,1.0349917932897668,0.11673633682593547,f
6.037751999999999,1.063476425281273,0.11656794050558184,f
6.042104,1.0886981583151487,0.11660667211691253,f
6.0464600000000015,1.1090549248668184,0.11686098671401639,f
6.050824,1.1295683951744286,0.11684206846720735,f
6.055180000000002,1.1460962846400908,0.11691216334423292,f
6.059527999999999,1.157837559501517,0.11707547792679163,f
6.0638960000000015,1.1730767889544833,0.11666637293106352,f
6.068251999999999,1.1843108495960093,0.1163476638095931,f
6.072604,1.1949985200786502,0.11563608745636073,f
6.076963999999999,1.1991799806155234,0.11526927669907328,f
6.081335999999999,1.1977737927858727,0.11499191327294124,f
6.085692,1.1924016120837666,0.11473655822390628,f
6.090052000000002,1.1855840676130243,0.11425926966470734,f
6.094408,1.1731396988367728,0.11394114661833067,f
6.098764000000001,1.1575303709503542,0.11364312494824419,f
6.103112000000001,1.1395767056855486,0.11329770586532613,f
6.107467999999999,1.1159766281457413,0.1131788507898378,f
6.111828000000001,1.0909115988678058,0.11282481583471178,f
6.116176000000001,1.0552372509851993,0.11320692751682712,f
6.120528000000002,1.015518558352167,0.10751289087913962,f
6.124884,0.9725761427004903,0.10177679546219497,f
6.129240000000001,0.9264295919996608,0.09597049438746019,f
6.13358,0.8812016028780749,0.09002653289650213,f
6.1379280000000005,0.8310498833658049,0.08421304417576561,f
6.142284000000002,0.7768146431641243,0.0784098796350593,f
6.146644,0.7217783692001556,0.07259932311327469,f
6.1509920000000005,0.6642606420713526,0.06702048709541925,f
6.155344000000001,0.609263544046369,0.06136675251087525,f
6.159704,0.5525272627103612,0.055916647169187754,f
6.164056,0.4982920225086807,0.05043887994515311,f
6.168408000000001,0.44651864750234205,0.04490081978247139,f
6.172768,0.39716796175236024,0.0393788644348246,f
6.177124000000001,0.3469378903621202,0.03400811352335377,f
6.181479999999999,0.30079133966129074,0.02848679838702458,f
6.185824000000002,0.25870872168037945,0.022887560827807296,f
6.190175999999999,0.2170777719847738,0.01732634616609214,f
6.194528,0.1794715790701012,0.011603945396946615,f
6.198880000000001,0.14336951383254207,0.006061136907274181,f
6.203235999999999,0.11377365854075044,0.0,f
6.207583999999999,0.09025193287891331,0.0,f
6.21194,0.07243538340055561,0.0,f
6.216296000000002,0.05870235461160858,0.0,f
6.220640000000001,0.048974494634102056,0.0,f
6.224991999999999,0.0441311891082943,0.0,f
6.229352,0.046614715260034696,0.0,f
6.233708000000002,0.05066113299736623,0.0,f
6.238059999999999,0.05459002291774254,0.0,f
6.242420000000001,0.06004262848472489,0.0,f
6.246775999999999,0.06707771360679092,0.0,f
6.251123999999999,0.06905195255172536,0.0,f
6.255471999999999,0.07335094090555394,0.0,f
6.259836000000002,0.07753240144242729,0.0,f
6.264192,0.08487882108946798,0.0,f
6.26854,0.09466751796235805,0.0,f
6.272892000000001,0.1035376532560048,0.0,f
6.277251999999999,0.11347983591095201,0.0,f
6.281612000000001,0.12338284262691418,0.0,f
6.285964000000002,0.13322708543439873,0.0,f
6.290328000000001,0.14551360546773268,0.0,f
6.294680000000001,0.15819302987789455,0.0,f
6.29904,0.17081369037957883,0.0,f
6.303388,0.18581786419863486,0.0,f
6.307744000000001,0.19669934138929518,0.0,f
6.312104,0.20750246670198533,0.0,f
6.316460000000001,0.21828600404518295,0.0,f
6.320808000000001,0.23147264267524487,0.0,f
6.325163999999999,0.24547990303708744,0.0,f
6.3295200000000005,0.258725305575627,0.0,f
6.333868000000001,0.2727913298459472,0.0,f
6.338216000000001,0.2918398484154288,0.0,f
6.342571999999999,0.3093254753993193,0.0,f
6.346924,0.32853069772474125,0.0,f
6.351280000000001,0.34285136559846446,0.0,f
6.355632000000002,0.35385037060608,0.0,f
6.359992,0.3641266937293776,0.0,f
6.364355999999999,0.37444219279166024,0.0,f
6.368708,0.3856174895247086,0.0,f
6.373060000000001,0.3976917598675078,0.0,f
6.377416000000002,0.40818355065522327,0.0,f
6.381776,0.4170928618878551,0.0,f
6.386128000000001,0.4227980380713344,0.0,f
6.390488,0.42611970093744206,0.0,f
6.394848000000001,0.43198158087686184,0.0,f
6.399212,0.4396022320967981,0.0,f
6.403560000000001,0.44399916029808933,0.0,f
6.407912000000001,0.4460321631515014,0.0,f
6.412267999999999,0.4465022744193223,0.0,f
6.4166240000000005,0.44445175658332364,0.0,f
6.420976000000001,0.4424795906252951,0.0,f
6.425331999999999,0.43974556684396365,0.0,f
6.429696000000002,0.43538988756856334,0.0,f
6.434044000000002,0.42611047790247925,0.0,f
6.438391999999999,0.42097335283428344,0.0,f
6.442756000000001,0.417555823107619,0.0,f
6.447111999999999,0.41575994887502343,0.0,f
6.451468,0.41398366261192043,0.0,f
6.455820000000001,0.4089444773911872,0.0,f
6.460184,0.40312384637765863,0.0,f
6.464528,0.39400114046751483,0.0,f
6.46888,0.38155677169126345,0.0,f
6.473239999999999,0.3707340584090807,0.0,f
6.477604000000001,0.3598917571574054,0.0,f
6.481955999999999,0.3498113137290332,0.0,f
6.486307999999999,0.3339277542697188,0.0,f
6.490672000000002,0.3163441874383656,0.0,f
6.495032,0.29954206639980796,0.0,f
6.499384000000001,0.28602243228837293,0.0,f
6.503732000000001,0.2733234199087185,0.0,f
6.508096,0.25808419045575204,0.0,f
6.512448000000001,0.24194598739303474,0.0,f
6.516800000000002,0.22655005418412796,0.0,f
6.521156,0.21607785136590502,0.0,f
6.525512000000001,0.20560564854768204,0.0,f
6.529860000000001,0.19093239722309324,0.0,f
6.534212000000002,0.1762395579290118,0.0,f
6.538563999999999,0.16238692833620363,0.0,f
6.542916,0.15015595423746414,0.0,f
6.547272000000001,0.13700641855948134,0.0,f
6.551627999999999,0.12625998416836287,0.0,f
6.5559840000000005,0.11957748249716252,0.0,f
6.560340000000002,0.11203518315519645,0.0,f
6.564691999999999,0.10363308614246465,0.0,f
6.569044,0.09157954875613522,0.0,f
6.573404000000002,0.08280849829692835,0.0,f
6.57776,0.07651890100255596,0.0,f
6.582112,0.07022930370818356,0.0,f
6.586471999999999,0.062259287011264826,0.0,f
6.590832000000001,0.05512948001561925,0.0,f
6.595187999999999,0.0496605044530275,0.0,f
6.599539999999999,0.04503173859170891,0.0,f
6.603900000000001,0.041262770401156064,0.0,f
6.608255999999999,0.03583297077754938,0.0,f
6.612612,0.029562961452669522,0.0,f
6.616952,0.026614614993897306,0.0,f
6.621308000000001,0.02284564680334445,0.0,f
6.625667999999999,0.01821688094202588,0.0,f
6.63002,0.014408736812487945,0.0,f
6.634359999999999,0.011460390353715728,0.0,f
6.638720000000001,0.008551219833928586,0.0,f
6.643075999999999,0.0048606035213458795,0.0,f
6.647423999999999,0.00201019691003635,0.0,f
6.651776,0.0,0.0,f
6.656136000000002,0.0,0.0,f
6.660492,0.0,0.0,f
6.66484,0.0,0.0,f
6.669196000000001,0.0,0.0,f
6.673551999999999,0.0005060692329228309,0.0,f
6.677908,0.0005060692329228308,0.0,f
6.682260000000001,0.0005060692329228308,0.0,f
6.68662,0.0005060692329228309,0.0,f
6.690976000000001,0.0005060692329228309,0.0,f
6.695335999999999,0.0005060692329228309,0.0,f
6.699688,0.0005060692329228309,0.0,f
6.704047999999999,0.0005060692329228309,0.0,f
6.708399999999999,0.0005060692329228309,0.0,f
6.712752,0.0005060692329228309,0.0,f
6.7171,0.0005060692329228309,0.0,f
6.721444,0.0005060692329228309,0.0,f
6.725804000000002,0.0005060692329228309,0.0,f
6.73016,0.0005060692329228309,0.0,f
6.734508,0.0005060692329228309,0.0,f
6.738871999999999,0.0005060692329228309,0.0,f
6.743228,0.0005060692329228309,0.0,f
6.747584000000002,0.0005060692329228309,0.0,f
6.751939999999999,0.0005060692329228309,0.0,f
6.756296000000001,0.0005060692329228309,0.0,f
6.76066,0.00046689329393775577,0.0,f
6.765016000000001,0.0009337865878755115,0.0,f
6.769375999999999,0.0030615113148670867,0.0,f
6.773732000000001,0.0052088240113511985,0.0,f
6.778096,0.00819634640910849,0.0,f
6.782444,0.012024078508138959,0.0,f
6.786800000000001,0.01751264204022325,0.0,f
